well,chem,year,value_ugL,detect
10278,Ethylbenzene,2000,10.0,nondetect
10278,Ethylbenzene,2001,10.0,nondetect
10278,Ethylbenzene,2009,10.0,nondetect
10278,Tetrachloroethene (PCE),2000,10.0,nondetect
10278,Tetrachloroethene (PCE),2001,10.0,nondetect
10278,Tetrachloroethene (PCE),2006,10.0,nondetect
10278,Tetrachloroethene (PCE),2009,10.0,nondetect
10278,Toluene,2000,10.0,nondetect
10278,Toluene,2001,10.0,nondetect
10278,Toluene,2005,10.0,nondetect
10278,Toluene,2006,10.0,nondetect
10278,Toluene,2009,10.0,nondetect
10278,Trichloroethene (TCE),2000,10.0,nondetect
10278,Trichloroethene (TCE),2001,10.0,nondetect
10278,Trichloroethene (TCE),2006,10.0,nondetect
10278,Trichloroethene (TCE),2009,10.0,nondetect
10278,Vinyl chloride,2000,10.0,nondetect
10278,Vinyl chloride,2001,10.0,nondetect
10278,Vinyl chloride,2009,10.0,nondetect
10278,Xylene,2000,10.0,nondetect
10278,Xylene,2009,10.0,nondetect
3157,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
3157,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
3157,"1,2-Dichlorobenzene",2001,10.0,nondetect
3157,"1,4-Dichlorobenzene",2001,10.0,nondetect
3157,Benzene,2001,10.0,nondetect
3157,Chlorobenzene,2001,10.0,nondetect
3157,Ethylbenzene,2001,10.0,nondetect
3157,Tetrachloroethene (PCE),2001,10.0,nondetect
3157,Toluene,2001,10.0,nondetect
3157,Trichloroethene (TCE),2001,10.0,nondetect
3157,Vinyl chloride,2001,10.0,nondetect
3257,"1,1,2,2-Tetrachloroethane",2000,10.0,nondetect
3257,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
3257,"1,2,4-Trichlorobenzene",2000,10.0,nondetect
3257,"1,2,4-Trichlorobenzene",2005,9.4,nondetect
3257,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
3257,"1,2-Dichlorobenzene",2000,10.0,nondetect
3257,"1,2-Dichlorobenzene",2005,9.4,nondetect
3257,"1,2-Dichlorobenzene",2006,10.0,nondetect
3257,"1,4-Dichlorobenzene",2000,10.0,nondetect
3257,"1,4-Dichlorobenzene",2005,9.4,nondetect
3257,"1,4-Dichlorobenzene",2006,10.0,nondetect
3257,Benzene,2000,10.0,nondetect
3257,Benzene,2006,10.0,nondetect
3257,Benzene,2009,10.0,nondetect
3257,Chlorobenzene,2000,10.0,nondetect
3257,Chlorobenzene,2005,10.0,nondetect
3257,Chlorobenzene,2006,10.0,nondetect
3257,Chlorobenzene,2009,10.0,nondetect
3257,Chloroform / THMs,2000,10.0,nondetect
3257,Ethylbenzene,2000,10.0,nondetect
3257,Ethylbenzene,2009,10.0,nondetect
3257,Tetrachloroethene (PCE),2000,10.0,nondetect
3257,Tetrachloroethene (PCE),2006,10.0,nondetect
3257,Tetrachloroethene (PCE),2009,10.0,nondetect
3257,Toluene,2000,10.0,nondetect
3257,Toluene,2005,10.0,nondetect
3257,Toluene,2006,10.0,nondetect
3257,Toluene,2009,10.0,nondetect
3257,Trichloroethene (TCE),2000,10.0,nondetect
3257,Trichloroethene (TCE),2006,10.0,nondetect
3257,Trichloroethene (TCE),2009,10.0,nondetect
3257,Vinyl chloride,2000,10.0,nondetect
3257,Vinyl chloride,2009,10.0,nondetect
3257,Xylene,2000,10.0,nondetect
3257,Xylene,2009,10.0,nondetect
5221,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
5221,Benzene,2009,10.0,nondetect
5221,Chlorobenzene,2009,10.0,nondetect
5221,Ethylbenzene,2009,10.0,nondetect
5221,Tetrachloroethene (PCE),2009,10.0,nondetect
5221,Toluene,2009,10.0,nondetect
5221,Trichloroethene (TCE),2009,10.0,nondetect
5221,Vinyl chloride,2009,10.0,nondetect
5221,Xylene,2009,10.0,nondetect
5222,"1,1,2,2-Tetrachloroethane",2000,10.0,nondetect
5222,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
5222,"1,2,4-Trichlorobenzene",2000,10.0,nondetect
5222,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
5222,"1,2,4-Trichlorobenzene",2006,3.0,detect
5222,"1,2-Dichlorobenzene",2000,10.0,nondetect
5222,"1,2-Dichlorobenzene",2001,10.0,nondetect
5222,"1,2-Dichlorobenzene",2006,10.0,nondetect
5222,"1,4-Dichlorobenzene",2000,10.0,nondetect
5222,"1,4-Dichlorobenzene",2001,10.0,nondetect
5222,"1,4-Dichlorobenzene",2006,10.0,nondetect
5222,Benzene,2000,10.0,nondetect
5222,Benzene,2001,10.0,nondetect
5222,Benzene,2006,10.0,nondetect
5222,Chlorobenzene,2000,10.0,nondetect
5222,Chlorobenzene,2001,10.0,nondetect
5222,Chlorobenzene,2006,10.0,nondetect
5222,Chloroform / THMs,2000,10.0,nondetect
5222,Ethylbenzene,2000,10.0,nondetect
5222,Ethylbenzene,2001,10.0,nondetect
5222,Tetrachloroethene (PCE),2000,10.0,nondetect
5222,Tetrachloroethene (PCE),2001,10.0,nondetect
5222,Tetrachloroethene (PCE),2006,10.0,nondetect
5222,Toluene,2000,10.0,nondetect
5222,Toluene,2001,10.0,nondetect
5222,Toluene,2006,10.0,nondetect
5222,Trichloroethene (TCE),2000,1.0,detect
5222,Trichloroethene (TCE),2001,2.0,detect
5222,Trichloroethene (TCE),2006,4.0,detect
5222,Vinyl chloride,2000,10.0,nondetect
5222,Vinyl chloride,2001,10.0,nondetect
5222,Xylene,2000,10.0,nondetect
6209,"1,1,2,2-Tetrachloroethane",2000,10.0,nondetect
6209,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
6209,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
6209,"1,2,4-Trichlorobenzene",2000,10.0,nondetect
6209,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
6209,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
6209,"1,2-Dichlorobenzene",2000,10.0,nondetect
6209,"1,2-Dichlorobenzene",2001,10.0,nondetect
6209,"1,2-Dichlorobenzene",2006,10.0,nondetect
6209,"1,4-Dichlorobenzene",2000,10.0,nondetect
6209,"1,4-Dichlorobenzene",2001,10.0,nondetect
6209,"1,4-Dichlorobenzene",2006,10.0,nondetect
6209,Benzene,2000,10.0,nondetect
6209,Benzene,2001,10.0,nondetect
6209,Benzene,2006,10.0,nondetect
6209,Benzene,2009,10.0,nondetect
6209,Chlorobenzene,2000,10.0,nondetect
6209,Chlorobenzene,2001,10.0,nondetect
6209,Chlorobenzene,2006,10.0,nondetect
6209,Chlorobenzene,2009,10.0,nondetect
6209,Chloroform / THMs,2000,10.0,nondetect
6209,Ethylbenzene,2000,10.0,nondetect
6209,Ethylbenzene,2001,10.0,nondetect
6209,Ethylbenzene,2009,10.0,nondetect
6209,Tetrachloroethene (PCE),2000,10.0,nondetect
6209,Tetrachloroethene (PCE),2001,10.0,nondetect
6209,Tetrachloroethene (PCE),2006,10.0,nondetect
6209,Tetrachloroethene (PCE),2009,10.0,nondetect
6209,Toluene,2000,10.0,nondetect
6209,Toluene,2001,10.0,nondetect
6209,Toluene,2006,10.0,nondetect
6209,Toluene,2009,10.0,nondetect
6209,Trichloroethene (TCE),2000,10.0,nondetect
6209,Trichloroethene (TCE),2001,10.0,nondetect
6209,Trichloroethene (TCE),2006,10.0,nondetect
6209,Trichloroethene (TCE),2009,10.0,nondetect
6209,Vinyl chloride,2000,10.0,nondetect
6209,Vinyl chloride,2001,10.0,nondetect
6209,Vinyl chloride,2009,10.0,nondetect
6209,Xylene,2000,10.0,nondetect
6209,Xylene,2009,10.0,nondetect
7115,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
7115,"1,2-Dichlorobenzene",2006,10.0,nondetect
7115,"1,4-Dichlorobenzene",2006,10.0,nondetect
7115,Benzene,2006,10.0,nondetect
7115,Chlorobenzene,2006,10.0,nondetect
7115,Tetrachloroethene (PCE),2006,10.0,nondetect
7115,Toluene,2006,10.0,nondetect
7115,Trichloroethene (TCE),2006,10.0,nondetect
7120,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
7120,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
7120,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
7120,"1,2,4-Trichlorobenzene",2005,9.4,nondetect
7120,"1,2-Dichlorobenzene",2001,10.0,nondetect
7120,"1,2-Dichlorobenzene",2005,9.4,nondetect
7120,"1,4-Dichlorobenzene",2001,10.0,nondetect
7120,"1,4-Dichlorobenzene",2005,9.4,nondetect
7120,Benzene,2001,10.0,nondetect
7120,Benzene,2009,10.0,nondetect
7120,Chlorobenzene,2001,10.0,nondetect
7120,Chlorobenzene,2005,10.0,nondetect
7120,Chlorobenzene,2009,10.0,nondetect
7120,Ethylbenzene,2001,10.0,nondetect
7120,Ethylbenzene,2009,10.0,nondetect
7120,Tetrachloroethene (PCE),2001,10.0,nondetect
7120,Tetrachloroethene (PCE),2009,10.0,nondetect
7120,Toluene,2001,10.0,nondetect
7120,Toluene,2005,10.0,nondetect
7120,Toluene,2009,2.2,detect
7120,Trichloroethene (TCE),2001,10.0,nondetect
7120,Trichloroethene (TCE),2009,10.0,nondetect
7120,Vinyl chloride,2001,10.0,nondetect
7120,Vinyl chloride,2009,10.0,nondetect
7120,Xylene,2009,10.0,nondetect
7125,"1,1,2,2-Tetrachloroethane",2000,10.0,nondetect
7125,"1,2,4-Trichlorobenzene",2000,10.0,nondetect
7125,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
7125,"1,2-Dichlorobenzene",2000,10.0,nondetect
7125,"1,2-Dichlorobenzene",2006,10.0,nondetect
7125,"1,4-Dichlorobenzene",2000,10.0,nondetect
7125,"1,4-Dichlorobenzene",2006,10.0,nondetect
7125,Benzene,2000,10.0,nondetect
7125,Benzene,2006,10.0,nondetect
7125,Chlorobenzene,2000,10.0,nondetect
7125,Chlorobenzene,2006,10.0,nondetect
7125,Chloroform / THMs,2000,10.0,nondetect
7125,Ethylbenzene,2000,10.0,nondetect
7125,Tetrachloroethene (PCE),2000,10.0,nondetect
7125,Tetrachloroethene (PCE),2006,10.0,nondetect
7125,Toluene,2000,10.0,nondetect
7125,Toluene,2006,10.0,nondetect
7125,Trichloroethene (TCE),2000,10.0,nondetect
7125,Trichloroethene (TCE),2006,10.0,nondetect
7125,Vinyl chloride,2000,10.0,nondetect
7125,Xylene,2000,10.0,nondetect
7130,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
7130,"1,2,4-Trichlorobenzene",2005,9.4,nondetect
7130,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
7130,"1,2-Dichlorobenzene",2005,9.4,nondetect
7130,"1,2-Dichlorobenzene",2006,10.0,nondetect
7130,"1,4-Dichlorobenzene",2005,9.4,nondetect
7130,"1,4-Dichlorobenzene",2006,10.0,nondetect
7130,Benzene,2006,10.0,nondetect
7130,Benzene,2009,10.0,nondetect
7130,Chlorobenzene,2005,10.0,nondetect
7130,Chlorobenzene,2006,10.0,nondetect
7130,Chlorobenzene,2009,10.0,nondetect
7130,Ethylbenzene,2009,10.0,nondetect
7130,Tetrachloroethene (PCE),2006,10.0,nondetect
7130,Tetrachloroethene (PCE),2009,10.0,nondetect
7130,Toluene,2005,10.0,nondetect
7130,Toluene,2006,10.0,nondetect
7130,Toluene,2009,3.1,detect
7130,Trichloroethene (TCE),2006,10.0,nondetect
7130,Trichloroethene (TCE),2009,10.0,nondetect
7130,Vinyl chloride,2009,10.0,nondetect
7130,Xylene,2009,10.0,nondetect
7132,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
7132,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
7132,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
7132,"1,2,4-Trichlorobenzene",2005,9.5,nondetect
7132,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
7132,"1,2-Dichlorobenzene",2001,10.0,nondetect
7132,"1,2-Dichlorobenzene",2005,9.5,nondetect
7132,"1,2-Dichlorobenzene",2006,10.0,nondetect
7132,"1,4-Dichlorobenzene",2001,10.0,nondetect
7132,"1,4-Dichlorobenzene",2005,9.5,nondetect
7132,"1,4-Dichlorobenzene",2006,10.0,nondetect
7132,Benzene,2001,10.0,nondetect
7132,Benzene,2006,10.0,nondetect
7132,Benzene,2009,10.0,nondetect
7132,Chlorobenzene,2001,10.0,nondetect
7132,Chlorobenzene,2005,10.0,nondetect
7132,Chlorobenzene,2006,10.0,nondetect
7132,Chlorobenzene,2009,10.0,nondetect
7132,Ethylbenzene,2001,10.0,nondetect
7132,Ethylbenzene,2009,10.0,nondetect
7132,Tetrachloroethene (PCE),2001,10.0,nondetect
7132,Tetrachloroethene (PCE),2006,10.0,nondetect
7132,Tetrachloroethene (PCE),2009,10.0,nondetect
7132,Toluene,2001,10.0,nondetect
7132,Toluene,2005,10.0,nondetect
7132,Toluene,2006,10.0,nondetect
7132,Toluene,2009,4.1,detect
7132,Trichloroethene (TCE),2001,10.0,nondetect
7132,Trichloroethene (TCE),2006,10.0,nondetect
7132,Trichloroethene (TCE),2009,10.0,nondetect
7132,Vinyl chloride,2001,10.0,nondetect
7132,Vinyl chloride,2009,10.0,nondetect
7132,Xylene,2009,10.0,nondetect
7155,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
7155,"1,2,4-Trichlorobenzene",2005,9.4,nondetect
7155,"1,2-Dichlorobenzene",2005,9.4,nondetect
7155,"1,4-Dichlorobenzene",2005,9.4,nondetect
7155,Benzene,2009,10.0,nondetect
7155,Chlorobenzene,2005,10.0,nondetect
7155,Chlorobenzene,2009,10.0,nondetect
7155,Ethylbenzene,2009,10.0,nondetect
7155,Tetrachloroethene (PCE),2009,10.0,nondetect
7155,Toluene,2005,10.0,nondetect
7155,Toluene,2009,7.7,detect
7155,Trichloroethene (TCE),2009,10.0,nondetect
7155,Vinyl chloride,2009,10.0,nondetect
7155,Xylene,2009,10.0,nondetect
7161,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
7161,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
7161,"1,2-Dichlorobenzene",2006,10.0,nondetect
7161,"1,4-Dichlorobenzene",2006,10.0,nondetect
7161,Benzene,2006,10.0,nondetect
7161,Benzene,2009,10.0,nondetect
7161,Chlorobenzene,2006,10.0,nondetect
7161,Chlorobenzene,2009,10.0,nondetect
7161,Ethylbenzene,2009,10.0,nondetect
7161,Tetrachloroethene (PCE),2006,10.0,nondetect
7161,Tetrachloroethene (PCE),2009,10.0,nondetect
7161,Toluene,2006,10.0,nondetect
7161,Toluene,2009,10.0,nondetect
7161,Trichloroethene (TCE),2006,10.0,nondetect
7161,Trichloroethene (TCE),2009,10.0,nondetect
7161,Vinyl chloride,2009,10.0,nondetect
7161,Xylene,2009,10.0,nondetect
7205,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
7205,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
7205,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
7205,"1,2,4-Trichlorobenzene",2005,9.4,nondetect
7205,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
7205,"1,2-Dichlorobenzene",2001,10.0,nondetect
7205,"1,2-Dichlorobenzene",2005,9.4,nondetect
7205,"1,2-Dichlorobenzene",2006,10.0,nondetect
7205,"1,4-Dichlorobenzene",2001,10.0,nondetect
7205,"1,4-Dichlorobenzene",2005,9.4,nondetect
7205,"1,4-Dichlorobenzene",2006,10.0,nondetect
7205,Benzene,2001,10.0,nondetect
7205,Benzene,2006,10.0,nondetect
7205,Benzene,2009,10.0,nondetect
7205,Chlorobenzene,2001,10.0,nondetect
7205,Chlorobenzene,2005,10.0,nondetect
7205,Chlorobenzene,2006,10.0,nondetect
7205,Chlorobenzene,2009,10.0,nondetect
7205,Ethylbenzene,2001,10.0,nondetect
7205,Ethylbenzene,2009,10.0,nondetect
7205,Tetrachloroethene (PCE),2001,10.0,nondetect
7205,Tetrachloroethene (PCE),2006,10.0,nondetect
7205,Tetrachloroethene (PCE),2009,10.0,nondetect
7205,Toluene,2001,10.0,nondetect
7205,Toluene,2005,10.0,nondetect
7205,Toluene,2006,10.0,nondetect
7205,Toluene,2009,10.0,nondetect
7205,Trichloroethene (TCE),2001,10.0,nondetect
7205,Trichloroethene (TCE),2006,10.0,nondetect
7205,Trichloroethene (TCE),2009,10.0,nondetect
7205,Vinyl chloride,2001,10.0,nondetect
7205,Vinyl chloride,2009,10.0,nondetect
7205,Xylene,2009,10.0,nondetect
8106,"1,1,2,2-Tetrachloroethane",2000,10.0,nondetect
8106,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
8106,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
8106,"1,2,4-Trichlorobenzene",2000,10.0,nondetect
8106,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
8106,"1,2,4-Trichlorobenzene",2005,9.6,nondetect
8106,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
8106,"1,2-Dichlorobenzene",2000,10.0,nondetect
8106,"1,2-Dichlorobenzene",2001,10.0,nondetect
8106,"1,2-Dichlorobenzene",2005,9.6,nondetect
8106,"1,2-Dichlorobenzene",2006,10.0,nondetect
8106,"1,4-Dichlorobenzene",2000,10.0,nondetect
8106,"1,4-Dichlorobenzene",2001,10.0,nondetect
8106,"1,4-Dichlorobenzene",2005,9.6,nondetect
8106,"1,4-Dichlorobenzene",2006,10.0,nondetect
8106,Benzene,2000,10.0,nondetect
8106,Benzene,2001,10.0,nondetect
8106,Benzene,2006,10.0,nondetect
8106,Benzene,2009,10.0,nondetect
8106,Chlorobenzene,2000,10.0,nondetect
8106,Chlorobenzene,2001,10.0,nondetect
8106,Chlorobenzene,2005,10.0,nondetect
8106,Chlorobenzene,2006,10.0,nondetect
8106,Chlorobenzene,2009,10.0,nondetect
8106,Chloroform / THMs,2000,10.0,nondetect
8106,Ethylbenzene,2000,10.0,nondetect
8106,Ethylbenzene,2001,10.0,nondetect
8106,Ethylbenzene,2009,10.0,nondetect
8106,Tetrachloroethene (PCE),2000,10.0,nondetect
8106,Tetrachloroethene (PCE),2001,10.0,nondetect
8106,Tetrachloroethene (PCE),2006,10.0,nondetect
8106,Tetrachloroethene (PCE),2009,10.0,nondetect
8106,Toluene,2000,10.0,nondetect
8106,Toluene,2001,10.0,nondetect
8106,Toluene,2005,10.0,nondetect
8106,Toluene,2006,10.0,nondetect
8106,Toluene,2009,10.0,nondetect
8106,Trichloroethene (TCE),2000,10.0,nondetect
8106,Trichloroethene (TCE),2001,10.0,nondetect
8106,Trichloroethene (TCE),2006,10.0,nondetect
8106,Trichloroethene (TCE),2009,10.0,nondetect
8106,Vinyl chloride,2000,10.0,nondetect
8106,Vinyl chloride,2001,10.0,nondetect
8106,Vinyl chloride,2009,10.0,nondetect
8106,Xylene,2000,10.0,nondetect
8106,Xylene,2009,10.0,nondetect
8110,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
8110,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
8110,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
8110,"1,2,4-Trichlorobenzene",2005,9.4,nondetect
8110,"1,2-Dichlorobenzene",2001,10.0,nondetect
8110,"1,2-Dichlorobenzene",2005,9.4,nondetect
8110,"1,4-Dichlorobenzene",2001,10.0,nondetect
8110,"1,4-Dichlorobenzene",2005,9.4,nondetect
8110,Benzene,2001,10.0,nondetect
8110,Benzene,2009,10.0,nondetect
8110,Chlorobenzene,2001,10.0,nondetect
8110,Chlorobenzene,2005,10.0,nondetect
8110,Chlorobenzene,2009,10.0,nondetect
8110,Ethylbenzene,2001,10.0,nondetect
8110,Ethylbenzene,2009,10.0,nondetect
8110,Tetrachloroethene (PCE),2001,10.0,nondetect
8110,Tetrachloroethene (PCE),2009,10.0,nondetect
8110,Toluene,2001,10.0,nondetect
8110,Toluene,2005,10.0,nondetect
8110,Toluene,2009,10.0,nondetect
8110,Trichloroethene (TCE),2001,10.0,nondetect
8110,Trichloroethene (TCE),2009,10.0,nondetect
8110,Vinyl chloride,2001,10.0,nondetect
8110,Vinyl chloride,2009,10.0,nondetect
8110,Xylene,2009,10.0,nondetect
8115,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
8115,"1,2-Dichlorobenzene",2006,10.0,nondetect
8115,"1,4-Dichlorobenzene",2006,10.0,nondetect
8115,Benzene,2006,10.0,nondetect
8115,Chlorobenzene,2006,10.0,nondetect
8115,Tetrachloroethene (PCE),2006,10.0,nondetect
8115,Toluene,2006,10.0,nondetect
8115,Trichloroethene (TCE),2006,10.0,nondetect
8120,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
8120,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
8120,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
8120,"1,2,4-Trichlorobenzene",2005,9.4,nondetect
8120,"1,2-Dichlorobenzene",2001,10.0,nondetect
8120,"1,2-Dichlorobenzene",2005,9.4,nondetect
8120,"1,4-Dichlorobenzene",2001,10.0,nondetect
8120,"1,4-Dichlorobenzene",2005,9.4,nondetect
8120,Benzene,2001,10.0,nondetect
8120,Benzene,2009,10.0,nondetect
8120,Chlorobenzene,2001,10.0,nondetect
8120,Chlorobenzene,2005,10.0,nondetect
8120,Chlorobenzene,2009,10.0,nondetect
8120,Ethylbenzene,2001,10.0,nondetect
8120,Ethylbenzene,2009,10.0,nondetect
8120,Tetrachloroethene (PCE),2001,10.0,nondetect
8120,Tetrachloroethene (PCE),2009,10.0,nondetect
8120,Toluene,2001,10.0,nondetect
8120,Toluene,2005,10.0,nondetect
8120,Toluene,2009,10.0,nondetect
8120,Trichloroethene (TCE),2001,10.0,nondetect
8120,Trichloroethene (TCE),2009,10.0,nondetect
8120,Vinyl chloride,2001,10.0,nondetect
8120,Vinyl chloride,2009,10.0,nondetect
8120,Xylene,2009,10.0,nondetect
8125,"1,1,2,2-Tetrachloroethane",2000,10.0,nondetect
8125,"1,2,4-Trichlorobenzene",2000,10.0,nondetect
8125,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
8125,"1,2-Dichlorobenzene",2000,10.0,nondetect
8125,"1,2-Dichlorobenzene",2006,10.0,nondetect
8125,"1,4-Dichlorobenzene",2000,10.0,nondetect
8125,"1,4-Dichlorobenzene",2006,10.0,nondetect
8125,Benzene,2000,10.0,nondetect
8125,Benzene,2006,10.0,nondetect
8125,Chlorobenzene,2000,10.0,nondetect
8125,Chlorobenzene,2006,10.0,nondetect
8125,Chloroform / THMs,2000,10.0,nondetect
8125,Ethylbenzene,2000,10.0,nondetect
8125,Tetrachloroethene (PCE),2000,10.0,nondetect
8125,Tetrachloroethene (PCE),2006,10.0,nondetect
8125,Toluene,2000,10.0,nondetect
8125,Toluene,2006,10.0,nondetect
8125,Trichloroethene (TCE),2000,10.0,nondetect
8125,Trichloroethene (TCE),2006,10.0,nondetect
8125,Vinyl chloride,2000,10.0,nondetect
8125,Xylene,2000,10.0,nondetect
8130,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
8130,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
8130,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
8130,"1,2,4-Trichlorobenzene",2005,9.4,nondetect
8130,"1,2-Dichlorobenzene",2001,10.0,nondetect
8130,"1,2-Dichlorobenzene",2005,9.4,nondetect
8130,"1,4-Dichlorobenzene",2001,10.0,nondetect
8130,"1,4-Dichlorobenzene",2005,9.4,nondetect
8130,Benzene,2001,10.0,nondetect
8130,Benzene,2009,10.0,nondetect
8130,Chlorobenzene,2001,10.0,nondetect
8130,Chlorobenzene,2005,10.0,nondetect
8130,Chlorobenzene,2009,10.0,nondetect
8130,Ethylbenzene,2001,10.0,nondetect
8130,Ethylbenzene,2009,10.0,nondetect
8130,Tetrachloroethene (PCE),2001,10.0,nondetect
8130,Tetrachloroethene (PCE),2009,10.0,nondetect
8130,Toluene,2001,10.0,nondetect
8130,Toluene,2005,10.0,nondetect
8130,Toluene,2009,10.0,nondetect
8130,Trichloroethene (TCE),2001,10.0,nondetect
8130,Trichloroethene (TCE),2009,10.0,nondetect
8130,Vinyl chloride,2001,10.0,nondetect
8130,Vinyl chloride,2009,10.0,nondetect
8130,Xylene,2009,10.0,nondetect
8140,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
8140,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
8140,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
8140,"1,2,4-Trichlorobenzene",2005,9.4,nondetect
8140,"1,2-Dichlorobenzene",2001,10.0,nondetect
8140,"1,2-Dichlorobenzene",2005,9.4,nondetect
8140,"1,4-Dichlorobenzene",2001,10.0,nondetect
8140,"1,4-Dichlorobenzene",2005,9.4,nondetect
8140,Benzene,2001,10.0,nondetect
8140,Benzene,2009,10.0,nondetect
8140,Chlorobenzene,2001,10.0,nondetect
8140,Chlorobenzene,2005,10.0,nondetect
8140,Chlorobenzene,2009,10.0,nondetect
8140,Ethylbenzene,2001,10.0,nondetect
8140,Ethylbenzene,2009,10.0,nondetect
8140,Tetrachloroethene (PCE),2001,10.0,nondetect
8140,Tetrachloroethene (PCE),2009,10.0,nondetect
8140,Toluene,2001,10.0,nondetect
8140,Toluene,2005,10.0,nondetect
8140,Toluene,2009,10.0,nondetect
8140,Trichloroethene (TCE),2001,10.0,nondetect
8140,Trichloroethene (TCE),2009,10.0,nondetect
8140,Vinyl chloride,2001,10.0,nondetect
8140,Vinyl chloride,2009,10.0,nondetect
8140,Xylene,2009,10.0,nondetect
8210,"1,1,2,2-Tetrachloroethane",2000,10.0,nondetect
8210,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
8210,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
8210,"1,2,4-Trichlorobenzene",2000,10.0,nondetect
8210,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
8210,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
8210,"1,2-Dichlorobenzene",2000,10.0,nondetect
8210,"1,2-Dichlorobenzene",2001,10.0,nondetect
8210,"1,2-Dichlorobenzene",2006,10.0,nondetect
8210,"1,4-Dichlorobenzene",2000,10.0,nondetect
8210,"1,4-Dichlorobenzene",2001,10.0,nondetect
8210,"1,4-Dichlorobenzene",2006,10.0,nondetect
8210,Benzene,2000,10.0,nondetect
8210,Benzene,2001,10.0,nondetect
8210,Benzene,2006,10.0,nondetect
8210,Benzene,2009,10.0,nondetect
8210,Chlorobenzene,2000,10.0,nondetect
8210,Chlorobenzene,2001,10.0,nondetect
8210,Chlorobenzene,2006,10.0,nondetect
8210,Chlorobenzene,2009,10.0,nondetect
8210,Chloroform / THMs,2000,10.0,nondetect
8210,Ethylbenzene,2000,10.0,nondetect
8210,Ethylbenzene,2001,10.0,nondetect
8210,Ethylbenzene,2009,10.0,nondetect
8210,Tetrachloroethene (PCE),2000,10.0,nondetect
8210,Tetrachloroethene (PCE),2001,10.0,nondetect
8210,Tetrachloroethene (PCE),2006,10.0,nondetect
8210,Tetrachloroethene (PCE),2009,10.0,nondetect
8210,Toluene,2000,10.0,nondetect
8210,Toluene,2001,10.0,nondetect
8210,Toluene,2006,10.0,nondetect
8210,Toluene,2009,10.0,nondetect
8210,Trichloroethene (TCE),2000,10.0,nondetect
8210,Trichloroethene (TCE),2001,10.0,nondetect
8210,Trichloroethene (TCE),2006,10.0,nondetect
8210,Trichloroethene (TCE),2009,10.0,nondetect
8210,Vinyl chloride,2000,10.0,nondetect
8210,Vinyl chloride,2001,10.0,nondetect
8210,Vinyl chloride,2009,10.0,nondetect
8210,Xylene,2000,10.0,nondetect
8210,Xylene,2009,10.0,nondetect
